title	genres	movieId	avg_movie_rating	rating_count	rating_std	release_year	genre_count	no_genre	genre_Action	genre_Adventure	genre_Animation	genre_Children	genre_Comedy	genre_Crime	genre_Documentary	genre_Drama	genre_Fantasy	genre_Film-Noir	genre_Horror	genre_IMAX	genre_Musical	genre_Mystery	genre_Romance	genre_Sci-Fi	genre_Thriller	genre_War	genre_Western
Bucket List, The (2007)	Comedy|Drama	56587	3.57809	1716	0.855794	2007	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Fall From Grace (2007)	Documentary	56599	3.25	4	0.288675	2007	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Between Two Worlds (1944)	Action|Adventure|Drama|Fantasy|Mystery	56602	3.5	5	0.612372	1944	5	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
Kite Runner, The (2007)	Drama	56607	3.81591	899	0.740028	2007	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Sex and Fury (Furyô anego den: Inoshika Ochô) (1973)	Action|Crime|Thriller	56612	3.21429	14	0.323103	1973	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
Regular Lovers (Amants réguliers, Les) (2005)	Drama	56614	3.20833	12	1.03261	2005	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Allegro (2005)	Drama|Fantasy|Mystery|Romance|Sci-Fi	56616	2.5	4	1.47196	2005	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0
Deaths of Ian Stone, The (2007)	Horror|Thriller	56620	2.91667	54	1.08049	2007	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
Commune (2005)	Documentary	56624	3.25	2	0.353553	2005	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Robin Hood (1922)	Adventure|Romance	56626	3.39286	28	0.936474	1922	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Densha otoko (Train Man) (2005)	Comedy|Romance	56631	3.5	11	1.09545	2005	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Butterfly on a Wheel (Shattered) (2007)	Crime|Drama|Thriller	56633	3.11856	97	0.847094	2007	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0
Seduced and Abandoned (Sedotta e abbandonata) (1964)	Comedy|Drama	56651	3.58333	6	0.66458	1964	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Go-Getter, The (2007)	Comedy|Drama	56671	3.57065	92	0.863107	2007	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Hamiltons, The (2006)	Drama|Horror|Thriller	56691	2.15	10	0.579751	2006	3	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0
Close My Eyes (1991)	Drama|Romance	56693	3.2	15	1.36015	1991	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Flock, The (2007)	Crime|Drama|Mystery|Thriller	56700	2.68571	35	0.858228	2007	4	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0
Maidens' Conspiracy, The (Tirante el Blanco) (2006)	Adventure	56702	2.75	2	0.353553	2006	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wristcutters: A Love Story (2006)	Drama|Fantasy|Romance	56715	3.87263	1001	0.898337	2006	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0
Vitus (2006)	Drama	56719	3.75342	73	0.858468	2006	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Joe and Max (2002)	Drama|War	56724	2.25	2	1.06066	2002	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
Longford (2006)	Crime|Drama	56744	3.74638	69	0.784141	2006	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Big Bad Swim, The (2006)	Comedy|Drama	56748	2.9	10	0.966092	2006	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Sweeney Todd: The Demon Barber of Fleet Street (2007)	Drama|Horror|Musical|Thriller	56757	3.58517	3546	0.97613	2007	4	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0
National Treasure: Book of Secrets (2007)	Action|Adventure	56775	3.29073	1909	0.982858	2007	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
I Don't Want to Sleep Alone (Hei yan quan) (2006)	Comedy|Drama	56779	3.9	10	1.24276	2006	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
There Will Be Blood (2007)	Drama|Western	56782	3.94563	5233	0.909965	2007	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
W.R.: Mysteries of the Organism  (1971)	Comedy|Documentary	56786	3.75	22	0.783004	1971	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Charlie Wilson's War (2007)	Comedy|Drama|War	56788	3.68901	2074	0.752359	2007	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0
Train Robbers, The (1973)	Western	56797	2.95	10	0.831665	1973	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AVPR: Aliens vs. Predator - Requiem (2007)	Action|Horror|Sci-Fi	56801	2.40573	1135	1.14238	2007	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
Walk Hard: The Dewey Cox Story (2007)	Comedy|Musical	56805	3.33424	736	0.989246	2007	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Pledge This! (2006)	Comedy	56835	0.75	6	0.273861	2006	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
As You Like It (2006)	Comedy|Drama|Romance	56837	3.06897	29	0.89367	2006	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Rabbit Without Ears (Keinohrhasen) (2007)	Comedy|Romance	56846	3.37179	78	0.941248	2007	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Ricochet (1991)	Action|Crime|Thriller	56848	2.71552	58	0.927703	1991	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
Drained (O cheiro do Ralo) (2006)	Comedy	56869	4.125	4	1.43614	2006	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chicks with Sticks (2004)	Comedy|Drama	56874	2.5	1		2004	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Great Debaters, The (2007)	Drama	56885	3.72355	501	0.758897	2007	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Mongolian Ping-Pong (Lü cao di) (2005)	Comedy|Drama	56888	3.5	3	0.5	2005	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Dedication (2007)	Comedy|Drama|Romance	56908	3.57285	151	0.845374	2007	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Water Horse: Legend of the Deep, The (2007)	Adventure|Children|Fantasy	56915	3.20975	236	0.91644	2007	3	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Battlestar Galactica: Razor (2007)	Action|Drama|Sci-Fi|Thriller	56921	3.78256	952	0.901565	2007	4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0
Mission, The (Cheung fo) (1999)	Crime|Drama|Mystery	56931	3.42857	14	0.937614	1999	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0
P.S. I Love You (2007)	Comedy|Drama|Romance	56941	3.54222	1125	1.04215	2007	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Perfect Holiday, The (2007)	Comedy|Romance	56945	3.02055	73	1.08153	2007	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
27 Dresses (2008)	Comedy|Romance	56949	3.17007	2108	1.05481	2008	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Savages (1972)	Comedy|Fantasy	56956	3	2	0.707107	1972	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
The Mad Magician (1954)	Horror|Mystery|Thriller	56959	2.83333	3	0.57735	1954	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0
Nanking (2007)	Documentary|War	56995	3.45455	11	0.610514	2007	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
Pumpkin Eater, The (1964)	Drama	57017	3.3125	8	0.651235	1964	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Cosas que nunca te dije (Things I Never Told You) (1996)	Comedy|Drama|Romance	57023	3.5	2	0.707107	1996	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Killing Words (Palabras encadenadas) (2003)	Crime|Drama|Thriller	57027	3.09091	11	1.15798	2003	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0
To the Left of the Father (Lavoura Arcaica) (2001)	Drama	57038	4	1		2001	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Santa Claus Conquers the Martians (1964)	Fantasy|Sci-Fi	57041	2.01754	57	1.27463	1964	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
Two Sons of Francisco (2 Filhos de Francisco - A História de Zezé di Camargo & Luciano) (2005)	Drama	57044	3.55	10	0.761942	2005	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Equinox Flower (Higanbana) (1958)	Comedy|Drama	57069	3.84091	22	0.992668	1958	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Cassandra's Dream (2007)	Crime|Drama|Thriller	57147	3.26126	333	0.799605	2007	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0
10.5: Apocalypse (2006)	Drama|Sci-Fi|Thriller	57171	2	1		2006	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0
Mostly Unfabulous Social Life of Ethan Green, The (2005)	Comedy|Romance	57179	2.76923	13	0.904051	2005	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Like Stars on Earth (Taare Zameen Par) (2007)	Drama	57183	3.83824	34	0.997881	2007	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Lemonade Joe (Limonádový Joe aneb Konská opera) (1964)	Adventure|Comedy|Musical|Romance|Western	57209	3.5	6	0.894427	1964	5	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1
D-War (Dragon Wars) (2007)	Action|Adventure|Drama|Fantasy	57223	1.82412	199	1.10747	2007	4	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
LOL (2006)	Comedy|Drama	57236	3.1875	8	1.09992	2006	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Band's Visit, The (Bikur Ha-Tizmoret) (2007)	Comedy|Drama	57243	3.79658	322	0.763102	2007	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
In Between Days (2006)	Drama	57269	3.25	6	0.524404	2006	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
[REC] (2007)	Drama|Horror|Thriller	57274	3.75833	1051	0.877559	2007	3	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0
.45 (2006)	Crime|Drama|Thriller	57276	2.90625	16	1.24122	2006	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0
And Soon the Darkness (1970)	Mystery|Thriller	57282	3.33333	3	0.288675	1970	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
God Save the King (2005)	Comedy|Drama|Romance	57291	2	1		2005	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
In the Name of the King: A Dungeon Siege Tale (2008)	Action|Adventure|Fantasy	57326	2.06224	241	1.16022	2008	3	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Flawless (2007)	Crime|Drama	57353	3.4469	226	0.764091	2007	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Live-In Maid (Cama adentro) (2004)	Drama	57357	3.22222	9	0.618017	2004	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Along the Ridge (Anche libero va bene) (2006)	Drama	57359	4.25	2	0.353553	2006	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Cloverfield (2008)	Action|Mystery|Sci-Fi|Thriller	57368	3.37871	3405	1.00219	2008	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0
Mad Money (2008)	Comedy|Crime|Thriller	57370	2.79562	137	1.05989	2008	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0
Detonator, The (2006)	Action|Thriller	57378	1.875	4	0.629153	2006	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Trade (2007)	Crime|Drama|Thriller	57393	3.43023	43	0.896962	2007	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0
Cleaner (2007)	Crime|Thriller	57401	3.1125	240	0.778805	2007	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
Rachel, Rachel (1968)	Drama|Romance	57418	3.55	20	0.705244	1968	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Hatchet (2006)	Comedy|Horror	57421	2.83824	68	1.00164	2006	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Blonde Ambition (2007)	Comedy|Romance	57426	2	1		2007	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Welcome to L.A. (1976)	Drama|Musical	57430	2.41667	6	0.584523	1976	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
Timber Falls (2007)	Horror|Thriller	57432	2.75	14	1.06969	2007	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
Sensation of Sight, The (2006)	Drama	57439	4.16667	3	0.288675	2006	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Arranged (2007)	Comedy|Drama|Romance	57453	3.80556	36	1.00198	2007	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
He Was a Quiet Man (2007)	Drama	57464	3.54183	263	0.874883	2007	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Viva Villa! (1934)	Western	57468	1.75	2	1.76777	1934	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Return of Doctor X, The (1939)	Horror|Mystery|Sci-Fi|Thriller	57473	2.70833	12	0.655686	1939	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0
Cheyenne Social Club, The (1970)	Comedy|Western	57476	3.25	38	0.94261	1970	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Laugh, Clown, Laugh (1928)	Drama	57478	3.55556	9	0.726483	1928	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Iron Horse, The (1924)	Western	57480	3.8	10	0.421637	1924	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Just Pals (1920)	Western	57482	3.5	2	0.707107	1920	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3 Bad Men (1926)	Western	57484	3.07692	13	1.35164	1926	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Heaven and Earth (Ten to Chi to) (1990)	Action|Adventure|Drama|War	57499	3.2	15	1.08233	1990	4	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
Cat Soup (Nekojiru-so) (2001)	Adventure|Animation|Drama|Horror	57502	3.77239	134	1.1316	2001	4	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)	Animation|Comedy|Drama|Romance|Sci-Fi	57504	3.92474	784	0.857362	2006	5	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0
Sex and Breakfast (2007)	Comedy|Drama|Romance	57509	2.66071	28	0.839462	2007	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
What? (Che?) (1972)	Comedy	57513	2.72727	11	1.36681	1972	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
One Missed Call (2008)	Horror|Mystery|Thriller	57520	2.28529	170	1.09169	2008	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0
First Sunday (2008)	Comedy|Crime	57522	2.36905	42	1.15325	2008	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Untraceable (2008)	Crime|Thriller	57526	3.02584	329	0.869592	2008	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
Rambo (Rambo 4) (2008)	Action|Drama|Thriller|War	57528	3.34554	1311	1.01721	2008	4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0
How She Move (2007)	Drama	57530	2.76471	17	1.50122	2007	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Meet the Spartans (2008)	Comedy	57532	1.62764	615	1.21086	2008	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eye, The (2008)	Drama|Horror|Thriller	57534	2.63811	286	1.04679	2008	3	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0
Strange Wilderness (2008)	Comedy	57536	2.53681	163	1.17531	2008	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Over Her Dead Body (2008)	Comedy|Fantasy|Romance	57538	2.76296	135	1.06999	2008	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0
Fallen Art (Sztuka spadania) (2004)	Action|Animation|Comedy	57543	3.73214	56	1.19074	2004	3	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kings of the Road (Im Lauf der Zeit) (1976)	Drama	57550	3.86207	29	0.924822	1976	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Signal, The (2007)	Horror|Sci-Fi|Thriller	57637	3.0812	117	1.07671	2007	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
Hellboy II: The Golden Army (2008)	Action|Adventure|Fantasy|Sci-Fi	57640	3.403	2268	0.889992	2008	4	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
Green Man, The (1956)	Comedy	57648	4.16667	3	0.763763	1956	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ira and Abby (2006)	Comedy	57655	3.34043	47	0.927282	2006	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
In Bruges (2008)	Comedy|Crime|Drama|Thriller	57669	3.89188	4916	0.801231	2008	4	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0
Shoes of the Fisherman, The (1968)	Drama	57690	3.33333	21	0.712975	1968	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
That Man from Rio (1964)	Action|Adventure|Comedy|Romance	57692	3.66667	9	0.661438	1964	4	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Clean, Shaven (1993)	Crime|Drama	57695	3.375	20	1.25525	1993	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
À nos amours (1983)	Drama|Romance	57706	3.40476	21	1.07957	1983	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Thunder Rock (1942)	Drama|Fantasy|War	57709	2.5	1		1942	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0
Bamako (2006)	Drama	57754	3.03571	14	1.02777	2006	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
World on a Wire (Welt am Draht) (1973)	Crime|Sci-Fi	57772	4	26	0.812404	1973	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
Bottom of the Sea, The (El fondo del mar) (2003)	Drama|Thriller	57774	2.16667	3	1.44338	2003	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
Cazuza - O Tempo Não Pára (2004)	Drama	57776	3.15625	16	1.01191	2004	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Future by Design (2006)	Documentary|Sci-Fi	57778	3.58333	6	0.491596	2006	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
Caramel (Sukkar banat) (2007)	Comedy	57792	3.6129	124	0.843046	2007	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Poor Boy's Game (2007)	Drama	57805	3	4	0.707107	2007	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Operation Homecoming: Writing the Wartime Experience (2007)	Documentary	57811	3.55556	9	0.845741	2007	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Rise of the Footsoldier (2007)	Action|Crime|Drama	57843	3.19444	18	1.04514	2007	3	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Joe Strummer: The Future Is Unwritten (2007)	Documentary	57845	3.66016	128	1.05542	2007	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Canvas (2006)	Drama	57848	3.33333	12	0.685344	2006	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
The Count of Monte Cristo (1934)	Action|Adventure|Drama|Romance|Thriller	57854	3.55556	45	1.11916	1934	5	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0
Wedding Daze (2006)	Comedy|Romance	57865	2.72727	33	1.09752	2006	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Prisoner of Shark Island, The (1936)	Drama	57868	3.5	10	0.971825	1936	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Dark Angel (I Come in Peace) (1990)	Action|Horror|Sci-Fi|Thriller	57873	2.73684	38	1.03804	1990	4	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
Teeth (2007)	Comedy|Horror	57910	2.94904	314	1.08089	2007	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Crime Zone (1989)	Action|Film-Noir|Sci-Fi	57938	4	2	0.707107	1989	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Visiting Hours (1982)	Horror	57940	2.75	4	0.645497	1982	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Big Bang Love, Juvenile A (46-okunen no koi) (2006)	Drama	57942	2.88462	13	1.15747	2006	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Noriko's Dinner Table (Noriko no shokutaku) (2005)	Drama|Horror	57946	3.8	15	0.702038	2005	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
Welcome Home, Roscoe Jenkins (2008)	Comedy	57949	2.525	60	1.267	2008	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fool's Gold (2008)	Action|Adventure|Comedy|Romance	57951	3.01509	464	1.02179	2008	4	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Great Lie, The (1941)	Drama	57960	3.3125	8	0.75297	1941	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Blue State (2007)	Comedy	57964	3.02381	21	1.07792	2007	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U2 3D (2007)	Documentary|IMAX	57970	3.61538	13	1.21027	2007	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
Deep Water (2006)	Documentary	57972	3.61932	88	1.16952	2006	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Art of Negative Thinking, The (Kunsten å tenke negativt) (2006)	Comedy|Drama	57980	3.72314	121	0.82399	2006	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
In Which We Serve (1942)	Drama|War	57991	3.41176	17	0.712287	1942	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
Motel, The (2005)	Comedy|Drama	57996	3.2	5	1.15109	2005	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Hunger (Sult) (1966)	Drama	58003	3.5	7	0.408248	1966	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Shout, The (1978)	Drama|Horror	58007	3.38889	9	0.697217	1978	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
Jumper (2008)	Action|Adventure|Drama|Sci-Fi|Thriller	58025	2.98073	1998	0.992462	2008	5	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0
It's a Free World... (2007)	Drama	58029	3.25	28	1.0319	2007	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Already Dead (2007)	Action|Fantasy|Thriller	58033	3	1		2007	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
Definitely, Maybe (2008)	Comedy|Drama|Romance	58047	3.58844	1289	0.812087	2008	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
I Live in Fear (Ikimono no kiroku) (1955)	Drama	58059	3.5	14	0.5547	1955	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Four Sons (1928)	Drama	58061	4	3	0	1928	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Air I Breathe, The (2007)	Crime|Drama|Romance|Thriller	58078	3.32863	248	0.945834	2007	4	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0
Hangman's House (1928)	Drama	58081	3.5	2	0.707107	1928	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Street Thief (2006)	Crime|Documentary	58084	3.44	25	1.21895	2006	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
10th Judicial Court: Judicial Hearings, The (10e chambre - Instants d'audience) (2004)	Documentary	58094	3.25	10	1.43856	2004	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Vantage Point (2008)	Action|Drama|Thriller	58103	3.29823	1073	0.862824	2008	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
